2024-05-03 16:00:01,2024-05-01 04:00:01,short,breakeven_exit,26933921754,None,None,26939164996,27005150247
2024-05-05 04:00:01,2024-05-04 00:00:01,long,breakeven_exit,27012137902,None,None,27021050838,27032622083
2024-05-09 20:00:01,2024-05-09 12:00:01,short,stop_loss_exit,27119346683,27128702718,None,None,None
2024-05-14 08:00:01,2024-05-13 16:00:01,long,stop_loss_exit,27191099690,27201821577,None,None,None
